Java HotSpot(TM) 64-Bit Server VM (25.121-b13) for windows-amd64 JRE (1.8.0_121-b13), built on Dec 12 2016 18:21:36 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8096224k(3274140k free), swap 15733820k(4340300k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
5.007: [GC (Allocation Failure) 5.007: [DefNew: 959K->64K(960K), 0.0017444 secs] 228792K->228414K(524224K), 0.0018198 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.010: [GC (Allocation Failure) 5.010: [DefNew: 960K->63K(960K), 0.0017239 secs] 229310K->228932K(524224K), 0.0017965 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.013: [GC (Allocation Failure) 5.013: [DefNew: 959K->64K(960K), 0.0021222 secs] 229828K->229450K(524224K), 0.0022335 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
5.018: [GC (Allocation Failure) 5.018: [DefNew: 960K->64K(960K), 0.0021676 secs] 230346K->229968K(524224K), 0.0022896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.021: [GC (Allocation Failure) 5.021: [DefNew: 960K->63K(960K), 0.0018506 secs] 230864K->230486K(524224K), 0.0019434 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.025: [GC (Allocation Failure) 5.025: [DefNew: 959K->63K(960K), 0.0018810 secs] 231382K->231004K(524224K), 0.0019592 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.028: [GC (Allocation Failure) 5.028: [DefNew: 959K->63K(960K), 0.0017200 secs] 231900K->231522K(524224K), 0.0017942 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
5.031: [GC (Allocation Failure) 5.031: [DefNew: 959K->63K(960K), 0.0022205 secs] 232418K->232040K(524224K), 0.0023354 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.035: [GC (Allocation Failure) 5.035: [DefNew: 959K->64K(960K), 0.0018565 secs] 232936K->232558K(524224K), 0.0019473 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.038: [GC (Allocation Failure) 5.038: [DefNew: 960K->63K(960K), 0.0017310 secs] 233454K->233076K(524224K), 0.0018036 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.041: [GC (Allocation Failure) 5.041: [DefNew: 959K->64K(960K), 0.0017235 secs] 233972K->233593K(524224K), 0.0018044 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.044: [GC (Allocation Failure) 5.044: [DefNew: 960K->64K(960K), 0.0016955 secs] 234489K->234111K(524224K), 0.0017788 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
5.048: [GC (Allocation Failure) 5.048: [DefNew: 960K->64K(960K), 0.0017215 secs] 235007K->234629K(524224K), 0.0017977 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.051: [GC (Allocation Failure) 5.051: [DefNew: 960K->63K(960K), 0.0017132 secs] 235525K->235147K(524224K), 0.0017997 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.054: [GC (Allocation Failure) 5.054: [DefNew: 959K->63K(960K), 0.0022947 secs] 236043K->235665K(524224K), 0.0024360 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.074: [GC (Allocation Failure) 5.075: [DefNew: 959K->64K(960K), 0.0016935 secs] 236760K->236155K(524224K), 0.0017934 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.094: [GC (Allocation Failure) 5.094: [DefNew: 960K->0K(960K), 0.0012151 secs] 237051K->236155K(524224K), 0.0013481 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.104: [GC (Allocation Failure) 5.104: [DefNew: 896K->1K(960K), 0.0009368 secs] 237051K->236157K(524224K), 0.0010461 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.109: [GC (Allocation Failure) 5.109: [DefNew: 897K->0K(960K), 0.0009249 secs] 237053K->236157K(524224K), 0.0010576 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.117: [GC (Allocation Failure) 5.117: [DefNew: 896K->0K(960K), 0.0010962 secs] 237053K->236158K(524224K), 0.0012415 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.120: [GC (Allocation Failure) 5.120: [DefNew: 896K->0K(960K), 0.0010820 secs] 237054K->236157K(524224K), 0.0012103 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.122: [GC (Allocation Failure) 5.123: [DefNew: 896K->1K(960K), 0.0009379 secs] 237054K->236159K(524224K), 0.0010607 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
5.125: [GC (Allocation Failure) 5.125: [DefNew: 897K->0K(960K), 0.0011937 secs] 237055K->236159K(524224K), 0.0013406 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.129: [GC (Allocation Failure) 5.129: [DefNew: 896K->0K(960K), 0.0010899 secs] 237055K->236159K(524224K), 0.0012060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.131: [GC (Allocation Failure) 5.131: [DefNew: 896K->0K(960K), 0.0011401 secs] 237055K->236159K(524224K), 0.0012660 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.134: [GC (Allocation Failure) 5.134: [DefNew: 896K->0K(960K), 0.0011701 secs] 237055K->236159K(524224K), 0.0012873 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.137: [GC (Allocation Failure) 5.137: [DefNew: 896K->0K(960K), 0.0008416 secs] 237056K->236159K(524224K), 0.0009328 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.139: [GC (Allocation Failure) 5.139: [DefNew: 896K->0K(960K), 0.0008870 secs] 237055K->236160K(524224K), 0.0009865 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
5.142: [GC (Allocation Failure) 5.142: [DefNew: 896K->0K(960K), 0.0009431 secs] 237056K->236160K(524224K), 0.0010627 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.146: [GC (Allocation Failure) 5.147: [DefNew: 896K->0K(960K), 0.0011472 secs] 237056K->236159K(524224K), 0.0012853 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.149: [GC (Allocation Failure) 5.149: [DefNew: 896K->0K(960K), 0.0011626 secs] 237056K->236160K(524224K), 0.0012727 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.151: [GC (Allocation Failure) 5.151: [DefNew: 896K->0K(960K), 0.0012036 secs] 237056K->236161K(524224K), 0.0013252 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.154: [GC (Allocation Failure) 5.154: [DefNew: 896K->0K(960K), 0.0008404 secs] 237057K->236162K(524224K), 0.0009364 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
5.156: [GC (Allocation Failure) 5.156: [DefNew: 896K->0K(960K), 0.0010043 secs] 237058K->236162K(524224K), 0.0011124 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.158: [GC (Allocation Failure) 5.158: [DefNew: 896K->0K(960K), 0.0009229 secs] 237059K->236162K(524224K), 0.0010201 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.160: [GC (Allocation Failure) 5.160: [DefNew: 896K->0K(960K), 0.0013445 secs] 237059K->236163K(524224K), 0.0014819 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.163: [GC (Allocation Failure) 5.163: [DefNew: 896K->0K(960K), 0.0011799 secs] 237059K->236163K(524224K), 0.0013145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.165: [GC (Allocation Failure) 5.165: [DefNew: 896K->0K(960K), 0.0010295 secs] 237059K->236163K(524224K), 0.0011543 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.167: [GC (Allocation Failure) 5.167: [DefNew: 896K->0K(960K), 0.0011981 secs] 237059K->236163K(524224K), 0.0013477 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.170: [GC (Allocation Failure) 5.170: [DefNew: 896K->0K(960K), 0.0011858 secs] 237060K->236164K(524224K), 0.0013189 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
5.173: [GC (Allocation Failure) 5.173: [DefNew: 896K->0K(960K), 0.0012877 secs] 237060K->236164K(524224K), 0.0014389 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.176: [GC (Allocation Failure) 5.176: [DefNew: 896K->0K(960K), 0.0012076 secs] 237060K->236164K(524224K), 0.0013631 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.180: [GC (Allocation Failure) 5.180: [DefNew: 896K->0K(960K), 0.0012952 secs] 237060K->236164K(524224K), 0.0014515 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.183: [GC (Allocation Failure) 5.183: [DefNew: 896K->0K(960K), 0.0012881 secs] 237061K->236165K(524224K), 0.0014543 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.186: [GC (Allocation Failure) 5.186: [DefNew: 896K->0K(960K), 0.0013505 secs] 237061K->236165K(524224K), 0.0015261 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
5.198: [GC (Allocation Failure) 5.198: [DefNew: 896K->0K(960K), 0.0013347 secs] 237061K->236165K(524224K), 0.0015778 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.200: [GC (Allocation Failure) 5.200: [DefNew: 896K->0K(960K), 0.0012984 secs] 237061K->236165K(524224K), 0.0014326 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
5.204: [GC (Allocation Failure) 5.204: [DefNew: 896K->0K(960K), 0.0011697 secs] 237062K->236166K(524224K), 0.0013390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.206: [GC (Allocation Failure) 5.207: [DefNew: 896K->0K(960K), 0.0012080 secs] 237062K->236166K(524224K), 0.0013445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.210: [GC (Allocation Failure) 5.210: [DefNew: 896K->0K(960K), 0.0011089 secs] 237062K->236166K(524224K), 0.0012202 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.212: [GC (Allocation Failure) 5.212: [DefNew: 896K->0K(960K), 0.0011172 secs] 237063K->236167K(524224K), 0.0012391 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.215: [GC (Allocation Failure) 5.215: [DefNew: 896K->0K(960K), 0.0014053 secs] 237063K->236167K(524224K), 0.0015534 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.218: [GC (Allocation Failure) 5.218: [DefNew: 896K->0K(960K), 0.0010516 secs] 237063K->236167K(524224K), 0.0011460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.220: [GC (Allocation Failure) 5.220: [DefNew: 896K->0K(960K), 0.0011444 secs] 237063K->236167K(524224K), 0.0012952 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.223: [GC (Allocation Failure) 5.223: [DefNew: 896K->0K(960K), 0.0010698 secs] 237064K->236168K(524224K), 0.0011957 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.225: [GC (Allocation Failure) 5.225: [DefNew: 896K->0K(960K), 0.0010919 secs] 237064K->236168K(524224K), 0.0012060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.227: [GC (Allocation Failure) 5.227: [DefNew: 896K->0K(960K), 0.0008637 secs] 237064K->236168K(524224K), 0.0009447 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.229: [GC (Allocation Failure) 5.229: [DefNew: 896K->0K(960K), 0.0007879 secs] 237064K->236168K(524224K), 0.0008839 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.230: [GC (Allocation Failure) 5.230: [DefNew: 896K->0K(960K), 0.0008543 secs] 237065K->236169K(524224K), 0.0009336 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.232: [GC (Allocation Failure) 5.232: [DefNew: 896K->0K(960K), 0.0009075 secs] 237065K->236169K(524224K), 0.0009928 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
5.233: [GC (Allocation Failure) 5.233: [DefNew: 896K->0K(960K), 0.0012352 secs] 237065K->236169K(524224K), 0.0013323 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.236: [GC (Allocation Failure) 5.236: [DefNew: 896K->0K(960K), 0.0008945 secs] 237065K->236169K(524224K), 0.0010090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.238: [GC (Allocation Failure) 5.238: [DefNew: 896K->0K(960K), 0.0011858 secs] 237066K->236170K(524224K), 0.0013043 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.240: [GC (Allocation Failure) 5.240: [DefNew: 896K->0K(960K), 0.0009154 secs] 237066K->236170K(524224K), 0.0010058 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.242: [GC (Allocation Failure) 5.242: [DefNew: 896K->0K(960K), 0.0008302 secs] 237066K->236170K(524224K), 0.0009233 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.243: [GC (Allocation Failure) 5.243: [DefNew: 896K->0K(960K), 0.0009139 secs] 237067K->236171K(524224K), 0.0009976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.245: [GC (Allocation Failure) 5.245: [DefNew: 896K->0K(960K), 0.0009770 secs] 237067K->236171K(524224K), 0.0010820 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.247: [GC (Allocation Failure) 5.247: [DefNew: 896K->0K(960K), 0.0008203 secs] 237067K->236171K(524224K), 0.0009072 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.248: [GC (Allocation Failure) 5.248: [DefNew: 896K->0K(960K), 0.0012226 secs] 237067K->236171K(524224K), 0.0013528 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
5.251: [GC (Allocation Failure) 5.251: [DefNew: 896K->0K(960K), 0.0011243 secs] 237068K->236172K(524224K), 0.0012289 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.253: [GC (Allocation Failure) 5.253: [DefNew: 896K->0K(960K), 0.0009533 secs] 237068K->236172K(524224K), 0.0010627 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.254: [GC (Allocation Failure) 5.254: [DefNew: 896K->0K(960K), 0.0010789 secs] 237068K->236172K(524224K), 0.0011744 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.256: [GC (Allocation Failure) 5.256: [DefNew: 896K->0K(960K), 0.0011377 secs] 237068K->236172K(524224K), 0.0012502 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.258: [GC (Allocation Failure) 5.258: [DefNew: 896K->0K(960K), 0.0008250 secs] 237069K->236173K(524224K), 0.0009103 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.260: [GC (Allocation Failure) 5.260: [DefNew: 896K->0K(960K), 0.0008266 secs] 237069K->236173K(524224K), 0.0009261 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.261: [GC (Allocation Failure) 5.261: [DefNew: 896K->0K(960K), 0.0008440 secs] 237069K->236173K(524224K), 0.0009233 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.263: [GC (Allocation Failure) 5.263: [DefNew: 896K->0K(960K), 0.0007978 secs] 237069K->236173K(524224K), 0.0008799 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.264: [GC (Allocation Failure) 5.264: [DefNew: 896K->0K(960K), 0.0011298 secs] 237070K->236174K(524224K), 0.0013402 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.267: [GC (Allocation Failure) 5.267: [DefNew: 896K->0K(960K), 0.0009987 secs] 237070K->236174K(524224K), 0.0011010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.269: [GC (Allocation Failure) 5.269: [DefNew: 896K->0K(960K), 0.0009190 secs] 237070K->236174K(524224K), 0.0010220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.271: [GC (Allocation Failure) 5.271: [DefNew: 896K->0K(960K), 0.0009466 secs] 237071K->236175K(524224K), 0.0010576 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.272: [GC (Allocation Failure) 5.273: [DefNew: 896K->0K(960K), 0.0009936 secs] 237071K->236175K(524224K), 0.0010998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.274: [GC (Allocation Failure) 5.274: [DefNew: 896K->0K(960K), 0.0008124 secs] 237071K->236175K(524224K), 0.0008922 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.276: [GC (Allocation Failure) 5.276: [DefNew: 896K->0K(960K), 0.0007998 secs] 237071K->236175K(524224K), 0.0008732 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.277: [GC (Allocation Failure) 5.277: [DefNew: 896K->0K(960K), 0.0010228 secs] 237072K->236176K(524224K), 0.0011026 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.279: [GC (Allocation Failure) 5.279: [DefNew: 896K->0K(960K), 0.0008768 secs] 237072K->236176K(524224K), 0.0009557 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
5.280: [GC (Allocation Failure) 5.281: [DefNew: 896K->0K(960K), 0.0009257 secs] 237072K->236176K(524224K), 0.0010169 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.282: [GC (Allocation Failure) 5.282: [DefNew: 896K->0K(960K), 0.0009297 secs] 237072K->236176K(524224K), 0.0010236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.286: [GC (Allocation Failure) 5.286: [DefNew: 896K->0K(960K), 0.0011176 secs] 237073K->236177K(524224K), 0.0013094 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.288: [GC (Allocation Failure) 5.288: [DefNew: 896K->0K(960K), 0.0009529 secs] 237073K->236177K(524224K), 0.0010572 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.290: [GC (Allocation Failure) 5.290: [DefNew: 896K->0K(960K), 0.0009241 secs] 237073K->236177K(524224K), 0.0009861 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.291: [GC (Allocation Failure) 5.292: [DefNew: 896K->0K(960K), 0.0008037 secs] 237073K->236177K(524224K), 0.0008720 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.293: [GC (Allocation Failure) 5.293: [DefNew: 896K->0K(960K), 0.0007773 secs] 237074K->236178K(524224K), 0.0008456 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.295: [GC (Allocation Failure) 5.295: [DefNew: 896K->0K(960K), 0.0009514 secs] 237074K->236178K(524224K), 0.0010508 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
5.297: [GC (Allocation Failure) 5.297: [DefNew: 896K->0K(960K), 0.0011365 secs] 237074K->236178K(524224K), 0.0012755 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.299: [GC (Allocation Failure) 5.299: [DefNew: 896K->0K(960K), 0.0009482 secs] 237074K->236178K(524224K), 0.0010579 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.301: [GC (Allocation Failure) 5.301: [DefNew: 896K->0K(960K), 0.0007769 secs] 237075K->236179K(524224K), 0.0008756 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.302: [GC (Allocation Failure) 5.302: [DefNew: 896K->0K(960K), 0.0008681 secs] 237075K->236179K(524224K), 0.0009675 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.304: [GC (Allocation Failure) 5.304: [DefNew: 896K->1K(960K), 0.0011282 secs] 237075K->236179K(524224K), 0.0012348 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.306: [GC (Allocation Failure) 5.306: [DefNew: 897K->0K(960K), 0.0009273 secs] 237076K->236179K(524224K), 0.0010133 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.308: [GC (Allocation Failure) 5.308: [DefNew: 896K->0K(960K), 0.0009218 secs] 237075K->236179K(524224K), 0.0010141 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.310: [GC (Allocation Failure) 5.311: [DefNew: 896K->0K(960K), 0.0009624 secs] 237076K->236180K(524224K), 0.0010726 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
5.312: [GC (Allocation Failure) 5.312: [DefNew: 896K->0K(960K), 0.0012537 secs] 237076K->236180K(524224K), 0.0013734 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.314: [GC (Allocation Failure) 5.314: [DefNew: 896K->0K(960K), 0.0009632 secs] 237076K->236180K(524224K), 0.0010603 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.316: [GC (Allocation Failure) 5.316: [DefNew: 896K->0K(960K), 0.0008997 secs] 237076K->236180K(524224K), 0.0009798 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.318: [GC (Allocation Failure) 5.318: [DefNew: 896K->0K(960K), 0.0009597 secs] 237077K->236181K(524224K), 0.0010299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.319: [GC (Allocation Failure) 5.319: [DefNew: 896K->0K(960K), 0.0010173 secs] 237077K->236181K(524224K), 0.0010844 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.321: [GC (Allocation Failure) 5.321: [DefNew: 896K->0K(960K), 0.0008223 secs] 237077K->236181K(524224K), 0.0008894 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.322: [GC (Allocation Failure) 5.322: [DefNew: 896K->0K(960K), 0.0008925 secs] 237077K->236181K(524224K), 0.0009498 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.324: [GC (Allocation Failure) 5.324: [DefNew: 896K->0K(960K), 0.0007998 secs] 237078K->236182K(524224K), 0.0008598 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.325: [GC (Allocation Failure) 5.325: [DefNew: 896K->0K(960K), 0.0008515 secs] 237078K->236182K(524224K), 0.0009241 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.327: [GC (Allocation Failure) 5.327: [DefNew: 896K->0K(960K), 0.0010181 secs] 237078K->236182K(524224K), 0.0011255 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.329: [GC (Allocation Failure) 5.329: [DefNew: 896K->0K(960K), 0.0010895 secs] 237079K->236183K(524224K), 0.0011937 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.331: [GC (Allocation Failure) 5.331: [DefNew: 896K->0K(960K), 0.0011168 secs] 237079K->236183K(524224K), 0.0012103 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.333: [GC (Allocation Failure) 5.333: [DefNew: 896K->0K(960K), 0.0008468 secs] 237079K->236183K(524224K), 0.0009028 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.334: [GC (Allocation Failure) 5.334: [DefNew: 896K->0K(960K), 0.0008740 secs] 237079K->236183K(524224K), 0.0009458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.335: [GC (Allocation Failure) 5.335: [DefNew: 896K->0K(960K), 0.0008815 secs] 237080K->236184K(524224K), 0.0009411 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.337: [GC (Allocation Failure) 5.337: [DefNew: 896K->0K(960K), 0.0008235 secs] 237080K->236184K(524224K), 0.0008819 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.338: [GC (Allocation Failure) 5.338: [DefNew: 896K->0K(960K), 0.0008077 secs] 237080K->236184K(524224K), 0.0008621 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.340: [GC (Allocation Failure) 5.340: [DefNew: 896K->0K(960K), 0.0007931 secs] 237080K->236184K(524224K), 0.0008535 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.341: [GC (Allocation Failure) 5.341: [DefNew: 896K->0K(960K), 0.0007694 secs] 237081K->236185K(524224K), 0.0008175 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.343: [GC (Allocation Failure) 5.343: [DefNew: 896K->0K(960K), 0.0008511 secs] 237081K->236185K(524224K), 0.0009253 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
5.344: [GC (Allocation Failure) 5.344: [DefNew: 896K->0K(960K), 0.0008231 secs] 237081K->236185K(524224K), 0.0008764 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.345: [GC (Allocation Failure) 5.345: [DefNew: 896K->0K(960K), 0.0008543 secs] 237081K->236185K(524224K), 0.0009115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.347: [GC (Allocation Failure) 5.347: [DefNew: 896K->0K(960K), 0.0011926 secs] 237082K->236186K(524224K), 0.0012774 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.349: [GC (Allocation Failure) 5.349: [DefNew: 896K->0K(960K), 0.0012269 secs] 237082K->236186K(524224K), 0.0013615 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.351: [GC (Allocation Failure) 5.351: [DefNew: 896K->0K(960K), 0.0012206 secs] 237082K->236186K(524224K), 0.0013528 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.353: [GC (Allocation Failure) 5.353: [DefNew: 896K->0K(960K), 0.0011326 secs] 237083K->236187K(524224K), 0.0012147 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.355: [GC (Allocation Failure) 5.355: [DefNew: 896K->0K(960K), 0.0008444 secs] 237083K->236187K(524224K), 0.0009056 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.357: [GC (Allocation Failure) 5.357: [DefNew: 896K->0K(960K), 0.0008345 secs] 237083K->236187K(524224K), 0.0008929 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.358: [GC (Allocation Failure) 5.358: [DefNew: 896K->0K(960K), 0.0009391 secs] 237083K->236187K(524224K), 0.0010208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.360: [GC (Allocation Failure) 5.360: [DefNew: 896K->0K(960K), 0.0010264 secs] 237084K->236188K(524224K), 0.0011108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.361: [GC (Allocation Failure) 5.362: [DefNew: 896K->0K(960K), 0.0010583 secs] 237084K->236188K(524224K), 0.0011507 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.363: [GC (Allocation Failure) 5.363: [DefNew: 896K->0K(960K), 0.0010295 secs] 237084K->236188K(524224K), 0.0011030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.365: [GC (Allocation Failure) 5.365: [DefNew: 896K->0K(960K), 0.0011487 secs] 237084K->236188K(524224K), 0.0012387 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.367: [GC (Allocation Failure) 5.367: [DefNew: 896K->0K(960K), 0.0008997 secs] 237085K->236189K(524224K), 0.0009735 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.369: [GC (Allocation Failure) 5.369: [DefNew: 896K->0K(960K), 0.0009628 secs] 237085K->236189K(524224K), 0.0010362 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.370: [GC (Allocation Failure) 5.370: [DefNew: 896K->0K(960K), 0.0008519 secs] 237085K->236189K(524224K), 0.0009304 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.372: [GC (Allocation Failure) 5.372: [DefNew: 896K->0K(960K), 0.0010327 secs] 237085K->236189K(524224K), 0.0011049 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
